"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00703","987","1","1",".TAU_application"
"100.0","0.143","987","1","100.094","MG_MPI"
"64.3","635","635","1","0","MPI_Finalize()"
"35.0","345","345","1","0","MPI_Init()"
"0.4","3","3","88","0","MPI_Allreduce()"
"0.3","0.00353","2","4","8","NORM2U3"
"0.1","0.0805","1","2","99","ZRAN3"
"0.1","0.956","0.956","7","0","MPI_Bcast()"
"0.1","0.0987","0.911","108","567","COMM3"
"0.1","0.0439","0.607","26","130","MG3P"
"0.1","0.595","0.595","6","0","MPI_Barrier()"
"0.1","0.0574","0.561","162","162","TAKE3"
"0.1","0.503","0.503","162","0","MPI_Wait()"
"0.0","0.0221","0.378","54","54","RESID"
"0.0","0.0168","0.36","52","52","PSINV"
"0.0","0.0597","0.124","162","162","GIVE3"
"0.0","0.0587","0.11","162","162","READY"
"0.0","0.0646","0.0646","162","0","MPI_Send()"
"0.0","0.051","0.051","162","0","MPI_Irecv()"
"0.0","0.0285","0.0291","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0247","0.0247","111","0","ZERO3"
"0.0","0.0173","0.0173","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0117","0.016","26","26","INTERP"
"0.0","0.0112","0.0112","2","0","TIMER_START"
"0.0","0.00497","0.00906","6","23.9375","POWER"
"0.0","0.00869","0.00869","1","0","MPI_Reduce()"
"0.0","0.00709","0.00709","1","0","ALLOC_SPACE"
"0.0","0.00603","0.00603","2","0","SETUP"
"0.0","0.00444","0.00444","27.4375","0","RANDLC"
"0.0","0.00428","0.00428","26","0","COMM3_EX"
"0.0","0.00419","0.00419","0.03125","0","PRINT_RESULTS"
"0.0","0.00278","0.00278","17","0","TIMER_CLEAR"
"0.0","0.000937","0.000937","2","0","TIMER_STOP"
"0.0","0.000344","0.000344","1","0","MPI_Comm_size()"
"0.0","0.000344","0.000344","1.03125","0","TIMER_READ"
"0.0","0.000313","0.000313","1","0","MPI_Comm_rank()"
"0.0","0.000281","0.000281","1","0","BUBBLE"
"0.0","0.000125","0.000125","0.5","0","VRANLC"
