"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.018","8,995","1","1",".TAU_application"
"100.0","0.226","8,995","1","60.75","MG_MPI"
"95.8","8,613","8,613","1","0","MPI_Finalize()"
"4.2","377","377","1","0","MPI_Init()"
"0.0","0.226","1","52","936","COMM3"
"0.0","0.0352","1","6","66","MG3P"
"0.0","0.101","0.669","2","310.5","ZRAN3"
"0.0","0.65","0.65","7","0","MPI_Bcast()"
"0.0","0.0262","0.585","20","20","RESID"
"0.0","0.169","0.509","312","312","TAKE3"
"0.0","0.0175","0.464","18","18","PSINV"
"0.0","0.393","0.393","88","0","MPI_Allreduce()"
"0.0","0.167","0.385","312","312","GIVE3"
"0.0","0.34","0.34","312","0","MPI_Wait()"
"0.0","0.0065","0.327","12","12","RPRJ3"
"0.0","0.191","0.316","312","312","READY"
"0.0","0.217","0.217","312","0","MPI_Send()"
"0.0","0.175","0.175","6","0","MPI_Barrier()"
"0.0","0.136","0.136","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.124","0.124","312","0","MPI_Irecv()"
"0.0","0.00575","0.043","4","8","NORM2U3"
"0.0","0.0338","0.0338","142.5","0","BUBBLE"
"0.0","0.0312","0.032","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0307","0.0307","0.25","0","PRINT_RESULTS"
"0.0","0.0262","0.029","12","12","INTERP"
"0.0","0.0135","0.022","6","40","POWER"
"0.0","0.0198","0.0198","2","0","TIMER_START"
"0.0","0.014","0.014","82","0","RANDLC"
"0.0","0.0127","0.0127","32","0","VRANLC"
"0.0","0.011","0.011","1","0","MPI_Reduce()"
"0.0","0.00875","0.00875","16","0","ZERO3"
"0.0","0.007","0.007","1","0","ALLOC_SPACE"
"0.0","0.005","0.005","2","0","SETUP"
"0.0","0.00325","0.00325","17","0","TIMER_CLEAR"
"0.0","0.00275","0.00275","12","0","COMM3_EX"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1.25","0","TIMER_READ"
