"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00716","21,102","1","1",".TAU_application"
"100.0","0.0914","21,102","1","33.0625","int_main(int_char_**)"
"77.9","7,032","16,440","1","6.71089E+07","void_create_seq(double_double)"
"44.6","9,407","9,407","6.71089E+07","0","double_randlc(double_*_double_*)"
"17.0","1,748","3,578","11","33","void_rank(int)"
"7.5","1,591","1,591","11","0","MPI_Allreduce()"
"2.4","504","504","1","0","MPI_Finalize()"
"1.9","397","397","1","0","MPI_Init()"
"1.1","238","238","11","0","MPI_Alltoallv()"
"0.8","163","167","1","2.90625","void_full_verify(void)"
"0.1","11","11","2","0","MPI_Reduce()"
"0.0","4","4","0.96875","0","MPI_Wait()"
"0.0","1","1","1","0","void_alloc_space(void)"
"0.0","0.921","0.921","1","0","MPI_Comm_dup()"
"0.0","0.816","0.816","11","0","MPI_Alltoall()"
"0.0","0.28","0.28","1","0","MPI_Bcast()"
"0.0","0.00562","0.0113","1","31.5625","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00662","0.00662","1","0","void_timer_start(int)"
"0.0","0.00628","0.00628","0.03125","0","int_check_timer_flag(void)"
"0.0","0.00556","0.00556","0.96875","0","MPI_Irecv()"
"0.0","0.00497","0.00497","0.96875","0","MPI_Send()"
"0.0","0.00297","0.00297","1","0","MPI_Comm_rank()"
"0.0","0.00263","0.00263","0.03125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00234","0.00234","1","0","MPI_Comm_size()"
"0.0","0.00137","0.00137","7","0","void_timer_clear(int)"
"0.0","0.000844","0.000844","1","0","void_timer_stop(int)"
"0.0","6.25E-05","6.25E-05","1","0","double_timer_read(int)"
