"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0065","15,719","1","1",".TAU_application"
"100.0","0.104","15,719","1","34","int_main(int_char_**)"
"52.3","3,543","8,214","1","3.35544E+07","void_create_seq(double_double)"
"39.3","6,170","6,170","1","0","MPI_Finalize()"
"29.7","4,671","4,671","3.35545E+07","0","double_randlc(double_*_double_*)"
"6.3","866","987","11","33","void_rank(int)"
"2.1","326","326","1","0","MPI_Init()"
"0.8","119","119","11","0","MPI_Alltoallv()"
"0.1","18","18","1","1.5","void_full_verify(void)"
"0.0","1","1","11","0","MPI_Allreduce()"
"0.0","0.892","0.892","1","0","void_alloc_space(void)"
"0.0","0.173","0.173","1","0","MPI_Comm_dup()"
"0.0","0.168","0.168","1","0","MPI_Bcast()"
"0.0","0.113","0.113","0.5","0","int_check_timer_flag(void)"
"0.0","0.089","0.089","0.5","0","MPI_Wait()"
"0.0","0.066","0.066","0.5","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.0465","0.0465","11","0","MPI_Alltoall()"
"0.0","0.0345","0.0345","2","0","MPI_Reduce()"
"0.0","0.0045","0.0075","1","25.5","double_find_my_seed(int_int_long_double_double)"
"0.0","0.005","0.005","1","0","void_timer_start(int)"
"0.0","0.004","0.004","0.5","0","MPI_Irecv()"
"0.0","0.0035","0.0035","1","0","MPI_Comm_rank()"
"0.0","0.0035","0.0035","0.5","0","MPI_Send()"
"0.0","0.002","0.002","1","0","MPI_Comm_size()"
"0.0","0.001","0.001","7","0","void_timer_clear(int)"
"0.0","0.001","0.001","1","0","void_timer_stop(int)"
"0.0","0","0","1","0","double_timer_read(int)"
