"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00636","954","1","1",".TAU_application"
"100.0","0.0588","954","1","33.0312","int_main(int_char_**)"
"43.5","414","414","1","0","MPI_Init()"
"42.4","404","404","1","0","MPI_Finalize()"
"8.4","36","79","1","262144","void_create_seq(double_double)"
"5.6","4","53","11","33","void_rank(int)"
"4.6","43","43","262169","0","double_randlc(double_*_double_*)"
"4.3","40","40","11","0","MPI_Allreduce()"
"0.8","7","7","11","0","MPI_Alltoallv()"
"0.1","0.901","0.901","1","0","MPI_Comm_dup()"
"0.1","0.806","0.806","11","0","MPI_Alltoall()"
"0.0","0.266","0.266","1","0","MPI_Bcast()"
"0.0","0.196","0.227","1","2.95312","void_full_verify(void)"
"0.0","0.0348","0.0348","2","0","MPI_Reduce()"
"0.0","0.0276","0.0276","0.984375","0","MPI_Wait()"
"0.0","0.0185","0.0185","1","0","void_alloc_space(void)"
"0.0","0.0055","0.00978","1","25.0312","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00292","0.00292","0.015625","0","int_check_timer_flag(void)"
"0.0","0.00287","0.00287","1","0","void_timer_start(int)"
"0.0","0.0028","0.0028","1","0","MPI_Comm_size()"
"0.0","0.00275","0.00275","1","0","MPI_Comm_rank()"
"0.0","0.00158","0.00158","0.984375","0","MPI_Send()"
"0.0","0.00156","0.00156","0.984375","0","MPI_Irecv()"
"0.0","0.00123","0.00123","0.015625","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00116","0.00116","7","0","void_timer_clear(int)"
"0.0","0.000578","0.000578","1","0","void_timer_stop(int)"
"0.0","0.000156","0.000156","1","0","double_timer_read(int)"
