"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0075","10,270","1","1",".TAU_application"
"100.0","0.0956","10,270","1","33.25","int_main(int_char_**)"
"79.5","3,483","8,170","1","3.35544E+07","void_create_seq(double_double)"
"45.6","4,687","4,687","3.35545E+07","0","double_randlc(double_*_double_*)"
"10.8","889","1,104","11","33","void_rank(int)"
"5.9","605","605","1","0","MPI_Finalize()"
"3.1","317","317","1","0","MPI_Init()"
"1.4","143","143","11","0","MPI_Alltoallv()"
"0.7","71","71","11","0","MPI_Allreduce()"
"0.7","66","67","1","2.625","void_full_verify(void)"
"0.0","2","2","1","0","MPI_Comm_dup()"
"0.0","1","1","2","0","MPI_Reduce()"
"0.0","0.942","0.942","1","0","void_alloc_space(void)"
"0.0","0.822","0.822","0.875","0","MPI_Wait()"
"0.0","0.521","0.521","11","0","MPI_Alltoall()"
"0.0","0.29","0.29","1","0","MPI_Bcast()"
"0.0","0.0279","0.0279","0.125","0","int_check_timer_flag(void)"
"0.0","0.0165","0.0165","0.125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00662","0.0101","1","27.75","double_find_my_seed(int_int_long_double_double)"
"0.0","0.0055","0.0055","1","0","void_timer_start(int)"
"0.0","0.0045","0.0045","0.875","0","MPI_Irecv()"
"0.0","0.00363","0.00363","0.875","0","MPI_Send()"
"0.0","0.00275","0.00275","1","0","MPI_Comm_rank()"
"0.0","0.00237","0.00237","1","0","MPI_Comm_size()"
"0.0","0.001","0.001","7","0","void_timer_clear(int)"
"0.0","0.000875","0.000875","1","0","void_timer_stop(int)"
"0.0","0.000125","0.000125","1","0","double_timer_read(int)"
