"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00666","1,268","1","1",".TAU_application"
"100.0","0.0685","1,268","1","33.0312","int_main(int_char_**)"
"33.3","422","422","1","0","MPI_Finalize()"
"32.0","406","406","1","0","MPI_Init()"
"21.9","119","277","1","1.04858E+06","void_create_seq(double_double)"
"12.5","24","159","11","33","void_rank(int)"
"12.4","157","157","1.0486E+06","0","double_randlc(double_*_double_*)"
"9.1","115","115","11","0","MPI_Allreduce()"
"1.4","18","18","11","0","MPI_Alltoallv()"
"0.2","1","1","1","2.95312","void_full_verify(void)"
"0.1","0.931","0.931","1","0","MPI_Comm_dup()"
"0.1","0.904","0.904","11","0","MPI_Alltoall()"
"0.0","0.332","0.332","1","0","MPI_Bcast()"
"0.0","0.18","0.18","0.984375","0","MPI_Wait()"
"0.0","0.164","0.164","2","0","MPI_Reduce()"
"0.0","0.0203","0.0203","1","0","void_alloc_space(void)"
"0.0","0.00553","0.0106","1","27.0312","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00498","0.00498","1","0","void_timer_start(int)"
"0.0","0.00339","0.00339","0.015625","0","int_check_timer_flag(void)"
"0.0","0.00316","0.00316","1","0","MPI_Comm_size()"
"0.0","0.00292","0.00292","1","0","MPI_Comm_rank()"
"0.0","0.0028","0.0028","0.984375","0","MPI_Send()"
"0.0","0.00259","0.00259","0.984375","0","MPI_Irecv()"
"0.0","0.00183","0.00183","7","0","void_timer_clear(int)"
"0.0","0.00136","0.00136","0.015625","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.000797","0.000797","1","0","void_timer_stop(int)"
"0.0","9.38E-05","9.38E-05","1","0","double_timer_read(int)"
