"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0055","9,006","1","1",".TAU_application"
"100.0","0.0848","9,006","1","33.5","int_main(int_char_**)"
"83.0","7,474","7,474","1","0","MPI_Finalize()"
"11.4","444","1,028","1","4.1943E+06","void_create_seq(double_double)"
"6.5","584","584","4.19433E+06","0","double_randlc(double_*_double_*)"
"4.2","374","374","1","0","MPI_Init()"
"1.4","102","121","11","33","void_rank(int)"
"0.2","17","17","11","0","MPI_Alltoallv()"
"0.1","4","4","1","2.25","void_full_verify(void)"
"0.0","1","1","1","0","void_alloc_space(void)"
"0.0","1","1","11","0","MPI_Allreduce()"
"0.0","0.25","0.25","1","0","MPI_Bcast()"
"0.0","0.234","0.234","1","0","MPI_Comm_dup()"
"0.0","0.141","0.141","11","0","MPI_Alltoall()"
"0.0","0.077","0.077","0.75","0","MPI_Wait()"
"0.0","0.06","0.06","0.25","0","int_check_timer_flag(void)"
"0.0","0.026","0.026","2","0","MPI_Reduce()"
"0.0","0.0255","0.0255","0.25","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.0055","0.0103","1","23.5","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00375","0.00375","1","0","MPI_Comm_rank()"
"0.0","0.0035","0.0035","1","0","void_timer_start(int)"
"0.0","0.00275","0.00275","0.75","0","MPI_Send()"
"0.0","0.0025","0.0025","0.75","0","MPI_Irecv()"
"0.0","0.002","0.002","1","0","MPI_Comm_size()"
"0.0","0.00125","0.00125","7","0","void_timer_clear(int)"
"0.0","0.001","0.001","1","0","void_timer_stop(int)"
"0.0","0","0","1","0","double_timer_read(int)"
