"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00769","3,886","1","1",".TAU_application"
"100.0","0.0691","3,886","1","33.0625","int_main(int_char_**)"
"82.6","3,211","3,211","1","0","MPI_Init()"
"15.5","601","601","1","0","MPI_Finalize()"
"1.1","20","44","1","131072","void_create_seq(double_double)"
"0.6","2","24","11","33","void_rank(int)"
"0.6","23","23","131095","0","double_randlc(double_*_double_*)"
"0.5","18","18","11","0","MPI_Allreduce()"
"0.1","3","3","11","0","MPI_Alltoallv()"
"0.1","3","3","1","0","MPI_Comm_dup()"
"0.0","0.691","0.691","11","0","MPI_Alltoall()"
"0.0","0.35","0.35","1","0","MPI_Bcast()"
"0.0","0.122","0.146","1","2.90625","void_full_verify(void)"
"0.0","0.0371","0.0371","2","0","MPI_Reduce()"
"0.0","0.021","0.021","1","0","void_alloc_space(void)"
"0.0","0.0188","0.0188","0.96875","0","MPI_Wait()"
"0.0","0.0045","0.00931","1","22.5625","double_find_my_seed(int_int_long_double_double)"
"0.0","0.00831","0.00831","0.03125","0","int_check_timer_flag(void)"
"0.0","0.00394","0.00394","1","0","void_timer_start(int)"
"0.0","0.00347","0.00347","1","0","MPI_Comm_rank()"
"0.0","0.00334","0.00334","0.96875","0","MPI_Send()"
"0.0","0.00269","0.00269","1","0","MPI_Comm_size()"
"0.0","0.00256","0.00256","0.03125","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.00194","0.00194","0.96875","0","MPI_Irecv()"
"0.0","0.00159","0.00159","7","0","void_timer_clear(int)"
"0.0","0.000531","0.000531","1","0","void_timer_stop(int)"
"0.0","6.25E-05","6.25E-05","1","0","double_timer_read(int)"
