Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.012     1:15.825           2           2   37912589 .TAU application
100.0        0.459     1:15.825           2         144   37912583 FT 
 77.6        0.184       58,810          44         176    1336609 FFT 
 44.2        1,253       33,542      450560 3.69459E+06         74 CFFTZ 
 42.6       32,288       32,288 3.69459E+06           0          9 FFTZ2 
 39.1        6,208       29,614          88      270424     336525 CFFTS1 
 19.1        4,348       14,485          44      180268     329223 CFFTS2 
 17.5        0.107       13,298          40         120     332452 TRANSPOSE_X_YZ 
 14.9       11,309       11,309           2           0    5654998 MPI_Finalize() 
 11.1        8,433        8,433          44           0     191666 TRANSPOSE2_LOCAL 
  4.8        0.124        3,615          44          44      82166 TRANSPOSE2_GLOBAL 
  4.8        3,615        3,615          44           0      82163 MPI_Alltoall() 
  4.5        3,411        3,411          40           0      85289 EVOLVE 
  3.5        2,661        2,661          44           0      60497 TRANSPOSE2_FINISH 
  1.9        0.034        1,412           4          12     353140 TRANSPOSE_XY_Z 
  1.8        1,331        1,331           4           0     332920 COMPUTE_INDEXMAP 
  0.9        0.547          654           2          23     327324 SETUP 
  0.9          650          650           2           0     325300 MPI_Init() 
  0.4          301          301           4           8      75367 COMPUTE_INITIAL_CONDITIONS 
  0.0            2            2           2           0       1330 ALLOC_SPACE 
  0.0            2            2           2           0       1236 MPI_Barrier() 
  0.0            1            1          40          40         47 CHECKSUM 
  0.0        0.579        0.579          40           0         14 MPI_Reduce() 
  0.0        0.546        0.546          10           0         55 MPI_Bcast() 
  0.0        0.295        0.295           4           0         74 MPI_Comm_split() 
  0.0        0.191        0.192           4           4         48 FFT_INIT 
  0.0        0.029        0.029         136           0          0 ILOG2 
  0.0        0.023        0.023           2           0         12 VERIFY 
  0.0        0.002        0.002           8           0          0 IPOW46 
  0.0        0.002        0.002           2           0          1 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           2           0          0 MPI_Comm_size() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.006       37,912           1           1   37912589 .TAU application
100.0         0.23       37,912           1          72   37912583 FT 
 77.6        0.092       29,405          22          88    1336609 FFT 
 44.2          626       16,771      225280  1.8473E+06         74 CFFTZ 
 42.6       16,144       16,144  1.8473E+06           0          9 FFTZ2 
 39.1        3,104       14,807          44      135212     336525 CFFTS1 
 19.1        2,174        7,242          22       90134     329223 CFFTS2 
 17.5       0.0535        6,649          20          60     332452 TRANSPOSE_X_YZ 
 14.9        5,654        5,654           1           0    5654998 MPI_Finalize() 
 11.1        4,216        4,216          22           0     191666 TRANSPOSE2_LOCAL 
  4.8        0.062        1,807          22          22      82166 TRANSPOSE2_GLOBAL 
  4.8        1,807        1,807          22           0      82163 MPI_Alltoall() 
  4.5        1,705        1,705          20           0      85289 EVOLVE 
  3.5        1,330        1,330          22           0      60497 TRANSPOSE2_FINISH 
  1.9        0.017          706           2           6     353140 TRANSPOSE_XY_Z 
  1.8          665          665           2           0     332920 COMPUTE_INDEXMAP 
  0.9        0.274          327           1        11.5     327324 SETUP 
  0.9          325          325           1           0     325300 MPI_Init() 
  0.4          150          150           2           4      75367 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1330 ALLOC_SPACE 
  0.0            1            1           1           0       1236 MPI_Barrier() 
  0.0        0.656        0.946          20          20         47 CHECKSUM 
  0.0        0.289        0.289          20           0         14 MPI_Reduce() 
  0.0        0.273        0.273           5           0         55 MPI_Bcast() 
  0.0        0.147        0.147           2           0         74 MPI_Comm_split() 
  0.0       0.0955        0.096           2           2         48 FFT_INIT 
  0.0       0.0145       0.0145          68           0          0 ILOG2 
  0.0       0.0115       0.0115           1           0         12 VERIFY 
  0.0        0.001        0.001           4           0          0 IPOW46 
  0.0        0.001        0.001           1           0          1 MPI_Comm_rank() 
  0.0       0.0005       0.0005         0.5           0          1 SET_CLASS 
  0.0            0            0           1           0          0 MPI_Comm_size() 
