Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.01        8,454           1           1    8454789 .TAU application
100.0        0.971        8,454           1          37    8454779 MG_MPI 
 75.9        6,421        6,421           1           0    6421236 MPI_Finalize() 
 11.6        0.122          984           5         180     196822 MG3P 
  8.9          675          749          42          42      17845 RESID 
  3.9          275          328          40          40       8216 PSINV 
  3.8          317          317           1           0     317778 MPI_Init() 
  2.2          122          183           2         702      91760 ZRAN3 
  2.1          137          173          35          35       4967 RPRJ3 
  2.0        0.132          170         119         357       1430 COMM3 
  2.0          170          170         357           0        476 COMM1P 
  1.5          103          127          35          35       3634 INTERP 
  1.5          123          123          39           0       3162 ZERO3 
  1.0           80           80           4           8      20217 NORM2U3 
  0.3        0.035           23          35         105        675 COMM3_EX 
  0.3           23           23         105           0        225 COMM1P_EX 
  0.0            1            1           1           0       1331 ALLOC_SPACE 
  0.0        0.108        0.108         608           0          0 BUBBLE 
  0.0        0.083        0.083          88           0          1 MPI_Allreduce() 
  0.0        0.007        0.007           7           0          1 MPI_Bcast() 
  0.0        0.007        0.007           1           0          7 MPI_Reduce() 
  0.0        0.006        0.006           6           0          1 MPI_Barrier() 
  0.0        0.005        0.005           2           0          2 SETUP 
  0.0        0.003        0.003           6           0          0 POWER 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.01        8,454           1           1    8454789 .TAU application
100.0        0.971        8,454           1          37    8454779 MG_MPI 
 75.9        6,421        6,421           1           0    6421236 MPI_Finalize() 
 11.6        0.122          984           5         180     196822 MG3P 
  8.9          675          749          42          42      17845 RESID 
  3.9          275          328          40          40       8216 PSINV 
  3.8          317          317           1           0     317778 MPI_Init() 
  2.2          122          183           2         702      91760 ZRAN3 
  2.1          137          173          35          35       4967 RPRJ3 
  2.0        0.132          170         119         357       1430 COMM3 
  2.0          170          170         357           0        476 COMM1P 
  1.5          103          127          35          35       3634 INTERP 
  1.5          123          123          39           0       3162 ZERO3 
  1.0           80           80           4           8      20217 NORM2U3 
  0.3        0.035           23          35         105        675 COMM3_EX 
  0.3           23           23         105           0        225 COMM1P_EX 
  0.0            1            1           1           0       1331 ALLOC_SPACE 
  0.0        0.108        0.108         608           0          0 BUBBLE 
  0.0        0.083        0.083          88           0          1 MPI_Allreduce() 
  0.0        0.007        0.007           7           0          1 MPI_Bcast() 
  0.0        0.007        0.007           1           0          7 MPI_Reduce() 
  0.0        0.006        0.006           6           0          1 MPI_Barrier() 
  0.0        0.005        0.005           2           0          2 SETUP 
  0.0        0.003        0.003           6           0          0 POWER 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 
