Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.005       11,871           1           1   11871220 .TAU application
100.0         0.32       11,871           1          30   11871215 FT 
 45.3        5,373        5,373           1           0    5373936 MPI_Finalize() 
 34.4         0.03        4,086           8          24     510766 FFT 
 23.0          119        2,732       65536      491520         42 CFFTZ 
 22.0        2,613        2,613      491520           0          5 FFTZ2 
 14.9        1,770        1,770           2           0     885140 COMPUTE_INDEXMAP 
 12.9          665        1,532           8       32776     191558 CFFTS3 
 11.1          378        1,321           8       16392     165151 CFFTS2 
 10.4          309        1,232           8       16392     154053 CFFTS1 
  2.7         0.63          317           1          12     317312 SETUP 
  2.7          315          315           1           0     315273 MPI_Init() 
  2.1          247          247           6           0      41320 EVOLVE 
  0.6           74           74           2           4      37442 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1313 ALLOC_SPACE 
  0.0        0.305        0.342           6           6         57 CHECKSUM 
  0.0        0.088        0.088           2           0         44 MPI_Comm_split() 
  0.0        0.071        0.073           2           2         36 FFT_INIT 
  0.0        0.037        0.037           6           0          6 MPI_Reduce() 
  0.0        0.021        0.021           1           0         21 VERIFY 
  0.0        0.008        0.008          26           0          0 ILOG2 
  0.0        0.006        0.006           5           0          1 MPI_Bcast() 
  0.0        0.001        0.001           1           0          1 MPI_Barrier() 
  0.0        0.001        0.001           1           0          1 MPI_Comm_size() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           4           0          0 IPOW46 
  0.0            0            0           1           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.005       11,871           1           1   11871220 .TAU application
100.0         0.32       11,871           1          30   11871215 FT 
 45.3        5,373        5,373           1           0    5373936 MPI_Finalize() 
 34.4         0.03        4,086           8          24     510766 FFT 
 23.0          119        2,732       65536      491520         42 CFFTZ 
 22.0        2,613        2,613      491520           0          5 FFTZ2 
 14.9        1,770        1,770           2           0     885140 COMPUTE_INDEXMAP 
 12.9          665        1,532           8       32776     191558 CFFTS3 
 11.1          378        1,321           8       16392     165151 CFFTS2 
 10.4          309        1,232           8       16392     154053 CFFTS1 
  2.7         0.63          317           1          12     317312 SETUP 
  2.7          315          315           1           0     315273 MPI_Init() 
  2.1          247          247           6           0      41320 EVOLVE 
  0.6           74           74           2           4      37442 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1313 ALLOC_SPACE 
  0.0        0.305        0.342           6           6         57 CHECKSUM 
  0.0        0.088        0.088           2           0         44 MPI_Comm_split() 
  0.0        0.071        0.073           2           2         36 FFT_INIT 
  0.0        0.037        0.037           6           0          6 MPI_Reduce() 
  0.0        0.021        0.021           1           0         21 VERIFY 
  0.0        0.008        0.008          26           0          0 ILOG2 
  0.0        0.006        0.006           5           0          1 MPI_Bcast() 
  0.0        0.001        0.001           1           0          1 MPI_Barrier() 
  0.0        0.001        0.001           1           0          1 MPI_Comm_size() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           4           0          0 IPOW46 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
