Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.313     2:53.702          64          64    2714103 .TAU application
100.0            8     2:53.702          64        4608    2714098 FT 
 54.3            6     1:34.292        1408        5632      66969 FFT 
 21.9            4       38,021        1280        3840      29704 TRANSPOSE_X_YZ 
 20.1        1,380       34,947      450560 3.69459E+06         78 CFFTZ 
 19.3       33,566       33,566 3.69459E+06           0          9 FFTZ2 
 19.1            4       33,220          64         705     519068 SETUP 
 19.0       32,939       32,939          64           0     514684 MPI_Init() 
 18.1       31,431       31,431          64           0     491116 MPI_Finalize() 
 18.0        6,801       31,240        2816      273152      11094 CFFTS1 
 15.9            4       27,538        1408        1408      19558 TRANSPOSE2_GLOBAL 
 15.9       27,533       27,533        1408           0      19555 MPI_Alltoall() 
  8.8        4,831       15,341        1408      181632      10896 CFFTS2 
  6.5       11,242       11,242        1408           0       7984 TRANSPOSE2_LOCAL 
  5.6            1        9,682         128         384      75643 TRANSPOSE_XY_Z 
  5.5        9,538        9,538        1280           0       7452 EVOLVE 
  5.1        8,918        8,918        1408           0       6334 TRANSPOSE2_FINISH 
  1.6        2,846        2,846         128           0      22236 COMPUTE_INDEXMAP 
  0.9            9        1,520        1280        1280       1188 CHECKSUM 
  0.9        1,511        1,511        1280           0       1181 MPI_Reduce() 
  0.2          427          427          64           0       6681 MPI_Barrier() 
  0.2          406          406         128         256       3174 COMPUTE_INITIAL_CONDITIONS 
  0.1          121          121          64           0       1891 ALLOC_SPACE 
  0.0           77           77         128           0        607 MPI_Comm_split() 
  0.0           77           77         320           0        241 MPI_Bcast() 
  0.0            9            9         128         128         74 FFT_INIT 
  0.0            1            1        4352           0          0 ILOG2 
  0.0        0.109        0.109         256           0          0 IPOW46 
  0.0        0.032        0.032          64           0          0 MPI_Comm_size() 
  0.0        0.028        0.028          64           0          0 VERIFY 
  0.0        0.015        0.015          64           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00489        2,714           1           1    2714103 .TAU application
100.0        0.138        2,714           1          72    2714098 FT 
 54.3        0.102        1,473          22          88      66969 FFT 
 21.9       0.0626          594          20          60      29704 TRANSPOSE_X_YZ 
 20.1           21          546        7040       57728         78 CFFTZ 
 19.3          524          524       57728           0          9 FFTZ2 
 19.1       0.0738          519           1     11.0156     519068 SETUP 
 19.0          514          514           1           0     514684 MPI_Init() 
 18.1          491          491           1           0     491116 MPI_Finalize() 
 18.0          106          488          44        4268      11094 CFFTS1 
 15.9       0.0664          430          22          22      19558 TRANSPOSE2_GLOBAL 
 15.9          430          430          22           0      19555 MPI_Alltoall() 
  8.8           75          239          22        2838      10896 CFFTS2 
  6.5          175          175          22           0       7984 TRANSPOSE2_LOCAL 
  5.6       0.0203          151           2           6      75643 TRANSPOSE_XY_Z 
  5.5          149          149          20           0       7452 EVOLVE 
  5.1          139          139          22           0       6334 TRANSPOSE2_FINISH 
  1.6           44           44           2           0      22236 COMPUTE_INDEXMAP 
  0.9        0.152           23          20          20       1188 CHECKSUM 
  0.9           23           23          20           0       1181 MPI_Reduce() 
  0.2            6            6           1           0       6681 MPI_Barrier() 
  0.2            6            6           2           4       3174 COMPUTE_INITIAL_CONDITIONS 
  0.1            1            1           1           0       1891 ALLOC_SPACE 
  0.0            1            1           2           0        607 MPI_Comm_split() 
  0.0            1            1           5           0        241 MPI_Bcast() 
  0.0        0.148        0.148           2           2         74 FFT_INIT 
  0.0       0.0248       0.0248          68           0          0 ILOG2 
  0.0       0.0017       0.0017           4           0          0 IPOW46 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0     0.000438     0.000438           1           0          0 VERIFY 
  0.0     0.000234     0.000234           1           0          0 MPI_Comm_rank() 
  0.0     1.56E-05     1.56E-05    0.015625           0          1 SET_CLASS 
