Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.44     3:08.894          64          64    2951471 .TAU application
100.0           13     3:08.893          64        4416    2951464 MG_MPI 
 45.1           34     1:25.207        1344       55104      63399 MG3P 
 33.7       43,172     1:03.674       12224       12224       5209 RESID 
 18.4           96       34,663       35200      593616        985 COMM3 
 17.9       33,758       33,758          64           0     527479 MPI_Finalize() 
 17.2       32,554       32,554          64           0     508663 MPI_Init() 
 13.9       17,037       26,208       12096       12096       2167 PSINV 
 12.1        3,119       22,846      197088      197088        116 GIVE3 
 10.4       19,731       19,731      201120           0         98 MPI_Send() 
  6.5       11,999       12,254       10752       10752       1140 INTERP 
  6.3        7,367       11,842       10752       10752       1101 RPRJ3 
  4.3        2,055        8,200      197088      197088         42 TAKE3 
  3.4        6,333        6,333      201120           0         31 MPI_Wait() 
  2.5        2,319        4,795         128       39880      37462 ZRAN3 
  1.9        3,369        3,572      201120      201120         18 READY 
  1.7        3,227        3,227       13360           0        242 ZERO3 
  0.7        1,009        1,353         256         512       5289 NORM2U3 
  0.5          928          928         384           0       2418 MPI_Barrier() 
  0.2          412          412        5632           0         73 MPI_Allreduce() 
  0.1            6          254       10752       12096         24 COMM3_EX 
  0.1          203          203      201120           0          1 MPI_Irecv() 
  0.1            1          190        4032        4032         47 TAKE3_EX 
  0.0           78           78          64           0       1223 ALLOC_SPACE 
  0.0           56           56         448           0        126 MPI_Bcast() 
  0.0            5            5       33864           0          0 BUBBLE 
  0.0            1            5        4032        4032          1 GIVE3_EX 
  0.0        0.839        0.839          64           0         13 MPI_Reduce() 
  0.0        0.349        0.349         128           0          3 SETUP 
  0.0        0.322        0.322         384           0          1 POWER 
  0.0        0.029        0.029          64           0          0 MPI_Comm_size() 
  0.0        0.016        0.016          64           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00688        2,951           1           1    2951471 .TAU application
100.0        0.207        2,951           1          69    2951464 MG_MPI 
 45.1        0.538        1,331          21         861      63399 MG3P 
 33.7          674          994         191         191       5209 RESID 
 18.4            1          541         550     9275.25        985 COMM3 
 17.9          527          527           1           0     527479 MPI_Finalize() 
 17.2          508          508           1           0     508663 MPI_Init() 
 13.9          266          409         189         189       2167 PSINV 
 12.1           48          356      3079.5      3079.5        116 GIVE3 
 10.4          308          308      3142.5           0         98 MPI_Send() 
  6.5          187          191         168         168       1140 INTERP 
  6.3          115          185         168         168       1101 RPRJ3 
  4.3           32          128      3079.5      3079.5         42 TAKE3 
  3.4           98           98      3142.5           0         31 MPI_Wait() 
  2.5           36           74           2     623.125      37462 ZRAN3 
  1.9           52           55      3142.5      3142.5         18 READY 
  1.7           50           50      208.75           0        242 ZERO3 
  0.7           15           21           4           8       5289 NORM2U3 
  0.5           14           14           6           0       2418 MPI_Barrier() 
  0.2            6            6          88           0         73 MPI_Allreduce() 
  0.1        0.104            3         168         189         24 COMM3_EX 
  0.1            3            3      3142.5           0          1 MPI_Irecv() 
  0.1       0.0244            2          63          63         47 TAKE3_EX 
  0.0            1            1           1           0       1223 ALLOC_SPACE 
  0.0        0.882        0.882           7           0        126 MPI_Bcast() 
  0.0       0.0906       0.0906     529.125           0          0 BUBBLE 
  0.0       0.0264        0.087          63          63          1 GIVE3_EX 
  0.0       0.0131       0.0131           1           0         13 MPI_Reduce() 
  0.0      0.00545      0.00545           2           0          3 SETUP 
  0.0      0.00503      0.00503           6           0          1 POWER 
  0.0     0.000453     0.000453           1           0          0 MPI_Comm_size() 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_rank() 
