"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00788","2,062","1","1",".TAU_application"
"100.0","219","2,062","1","837.5","EMBAR"
"51.7","1,066","1,066","1","0","MPI_Init()"
"35.6","733","733","1","0","MPI_Finalize()"
"1.3","26","26","4","0","MPI_Allreduce()"
"0.7","13","13","66","0","VRANLC"
"0.1","1","1","1","0","MPI_Bcast()"
"0.0","0.997","0.997","1","0","MPI_Barrier()"
"0.0","0.139","0.139","754.25","0","RANDLC"
"0.0","0.0635","0.0635","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0182","0.0182","0.125","0","PRINT_RESULTS"
"0.0","0.00838","0.00838","1","0","TIMER_START"
"0.0","0.00287","0.00287","1","0","MPI_Comm_rank()"
"0.0","0.00125","0.00125","4","0","TIMER_CLEAR"
"0.0","0.000875","0.000875","1","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_size()"
