"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00583","7,634","1","1",".TAU_application"
"100.0","3,128","7,634","1","23589.1","EMBAR"
"44.0","3,355","3,355","4","0","MPI_Allreduce()"
"7.1","545","545","1","0","MPI_Finalize()"
"5.4","410","410","1","0","MPI_Init()"
"2.5","189","189","1026","0","VRANLC"
"0.0","2","2","22546","0","RANDLC"
"0.0","0.902","0.902","1","0","MPI_Bcast()"
"0.0","0.501","0.501","1","0","MPI_Barrier()"
"0.0","0.0148","0.0148","1","0","TIMER_START"
"0.0","0.00739","0.00739","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00402","0.00402","0.015625","0","PRINT_RESULTS"
"0.0","0.00298","0.00298","1","0","MPI_Comm_rank()"
"0.0","0.000703","0.000703","4","0","TIMER_CLEAR"
"0.0","0.000672","0.000672","1","0","TIMER_STOP"
"0.0","0.000328","0.000328","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","TIMER_READ"
