"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.007","19,142","1","1",".TAU_application"
"100.0","12,313","19,142","1","81958","EMBAR"
"29.6","5,670","5,670","1","0","MPI_Finalize()"
"3.9","749","749","4098","0","VRANLC"
"2.0","376","376","1","0","MPI_Init()"
"0.1","21","21","4","0","MPI_Allreduce()"
"0.1","10","10","77842.5","0","RANDLC"
"0.0","0.611","0.611","1","0","MPI_Bcast()"
"0.0","0.18","0.18","1","0","MPI_Barrier()"
"0.0","0.122","0.122","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.0375","0.0375","0.25","0","PRINT_RESULTS"
"0.0","0.0147","0.0147","1","0","TIMER_START"
"0.0","0.0055","0.0055","1","0","MPI_Comm_rank()"
"0.0","0.00075","0.00075","1","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.0005","0.0005","4","0","TIMER_CLEAR"
"0.0","0","0","1","0","TIMER_READ"
