"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00628","28:22.508","1","1",".TAU_application"
"100.0","26:07.457","28:22.508","1","2.14958E+07","EMBAR"
"5.6","1:36.155","1:36.155","524290","0","VRANLC"
"2.1","35,108","35,108","4","0","MPI_Allreduce()"
"0.2","2,643","2,643","2.09715E+07","0","RANDLC"
"0.0","621","621","1","0","MPI_Init()"
"0.0","519","519","1","0","MPI_Finalize()"
"0.0","1","1","1","0","MPI_Barrier()"
"0.0","0.819","0.819","1","0","MPI_Bcast()"
"0.0","0.0193","0.0193","1","0","TIMER_START"
"0.0","0.00343","0.00343","1","0","MPI_Comm_rank()"
"0.0","0.000805","0.000805","4","0","TIMER_CLEAR"
"0.0","0.000797","0.000797","0.00195312","0","CHECK_TIMER_FLAG"
"0.0","0.000742","0.000742","1","0","TIMER_STOP"
"0.0","0.000332","0.000332","0.00195312","0","PRINT_RESULTS"
"0.0","0.000215","0.000215","1","0","MPI_Comm_size()"
"0.0","0.000139","0.000139","1","0","TIMER_READ"
