"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00762","27,309","1","1",".TAU_application"
"100.0","24,705","27,309","1","188454","EMBAR"
"5.6","1,516","1,516","8194","0","VRANLC"
"2.3","633","633","1","0","MPI_Finalize()"
"1.1","304","304","1","0","MPI_Init()"
"0.5","124","124","4","0","MPI_Allreduce()"
"0.1","23","23","180242","0","RANDLC"
"0.0","0.623","0.623","1","0","MPI_Bcast()"
"0.0","0.217","0.217","1","0","MPI_Barrier()"
"0.0","0.0531","0.0531","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0195","0.0195","0.125","0","PRINT_RESULTS"
"0.0","0.0132","0.0132","1","0","TIMER_START"
"0.0","0.00287","0.00287","1","0","MPI_Comm_rank()"
"0.0","0.001","0.001","1","0","TIMER_STOP"
"0.0","0.000625","0.000625","4","0","TIMER_CLEAR"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1","0","TIMER_READ"
