"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00813","1,197","1","1",".TAU_application"
"100.0","108","1,197","1","389.5","EMBAR"
"60.1","720","720","1","0","MPI_Finalize()"
"29.0","346","346","1","0","MPI_Init()"
"1.3","15","15","4","0","MPI_Allreduce()"
"0.5","6","6","34","0","VRANLC"
"0.0","0.572","0.572","1","0","MPI_Bcast()"
"0.0","0.254","0.254","1","0","MPI_Barrier()"
"0.0","0.0614","0.0614","338.25","0","RANDLC"
"0.0","0.0479","0.0479","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0182","0.0182","0.125","0","PRINT_RESULTS"
"0.0","0.0143","0.0143","1","0","TIMER_START"
"0.0","0.00287","0.00287","1","0","MPI_Comm_rank()"
"0.0","0.001","0.001","4","0","TIMER_CLEAR"
"0.0","0.000875","0.000875","1","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0","0","1","0","TIMER_READ"
