"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00681","4,499","1","1",".TAU_application"
"100.0","3,100","4,499","1","20517.2","EMBAR"
"15.9","715","715","1","0","MPI_Finalize()"
"8.0","360","360","1","0","MPI_Init()"
"4.3","193","193","1026","0","VRANLC"
"2.8","126","126","4","0","MPI_Allreduce()"
"0.1","2","2","19474.1","0","RANDLC"
"0.0","0.798","0.798","1","0","MPI_Bcast()"
"0.0","0.328","0.328","1","0","MPI_Barrier()"
"0.0","0.0262","0.0262","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0134","0.0134","0.0625","0","PRINT_RESULTS"
"0.0","0.00775","0.00775","1","0","TIMER_START"
"0.0","0.00325","0.00325","1","0","MPI_Comm_rank()"
"0.0","0.00075","0.00075","4","0","TIMER_CLEAR"
"0.0","0.00075","0.00075","1","0","TIMER_STOP"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1","0","TIMER_READ"
