"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0062","7:06.699","1","1",".TAU_application"
"100.0","6:31.632","7:06.699","1","4.58756E+06","EMBAR"
"5.6","24,051","24,051","131074","0","VRANLC"
"2.2","9,359","9,359","4","0","MPI_Allreduce()"
"0.1","579","579","1","0","MPI_Init()"
"0.1","564","564","4.45647E+06","0","RANDLC"
"0.1","509","509","1","0","MPI_Finalize()"
"0.0","1","1","1","0","MPI_Barrier()"
"0.0","1","1","1","0","MPI_Bcast()"
"0.0","0.0138","0.0138","1","0","TIMER_START"
"0.0","0.00385","0.00385","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.0035","0.0035","1","0","MPI_Comm_rank()"
"0.0","0.0018","0.0018","0.0078125","0","PRINT_RESULTS"
"0.0","0.000789","0.000789","4","0","TIMER_CLEAR"
"0.0","0.000789","0.000789","1","0","TIMER_STOP"
"0.0","0.000266","0.000266","1","0","MPI_Comm_size()"
"0.0","0.000141","0.000141","1","0","TIMER_READ"
