"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00605","1,154","1","1",".TAU_application"
"100.0","27","1,154","1","137.062","EMBAR"
"49.7","574","574","1","0","MPI_Init()"
"47.3","546","546","1","0","MPI_Finalize()"
"0.3","3","3","4","0","MPI_Allreduce()"
"0.1","1","1","10","0","VRANLC"
"0.1","0.882","0.882","1","0","MPI_Bcast()"
"0.0","0.531","0.531","1","0","MPI_Barrier()"
"0.0","0.0175","0.0175","110.031","0","RANDLC"
"0.0","0.0134","0.0134","1","0","TIMER_START"
"0.0","0.00713","0.00713","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00291","0.00291","1","0","MPI_Comm_rank()"
"0.0","0.00278","0.00278","0.015625","0","PRINT_RESULTS"
"0.0","0.000766","0.000766","4","0","TIMER_CLEAR"
"0.0","0.000313","0.000313","1","0","TIMER_STOP"
"0.0","0.000219","0.000219","1","0","MPI_Comm_size()"
"0.0","0.000141","0.000141","1","0","TIMER_READ"
