Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.073    26:47.505           8           8  200938204 .TAU application
100.0            4    26:47.505           8        1032  200938194 MG_MPI 
 69.4           29    18:36.035         408       18768    2735380 MG3P 
 50.3    12:38.485    13:28.900        4096        4096     197486 RESID 
 23.5     5:41.005     6:17.278        4080        4080      92470 PSINV 
  9.7     2:36.097     2:36.099        3672        3672      42511 INTERP 
  8.9     2:01.669     2:23.298        3672        3672      39025 RPRJ3 
  6.8           68     1:48.899       11864      213552       9179 COMM3 
  4.5     1:11.980     1:11.980           8           0    8997589 MPI_Finalize() 
  3.4       54,794       54,931       71184       71184        772 READY 
  2.1       17,285       33,576       71184       71184        472 GIVE3 
  1.7       28,101       28,101        3704           0       7587 ZERO3 
  1.3       19,948       20,323       71184       71184        285 TAKE3 
  1.1       12,364       17,932          16        6368    1120766 ZRAN3 
  1.0       16,290       16,290       71184           0        229 MPI_Send() 
  0.3        5,520        5,619          32          64     175600 NORM2U3 
  0.2        3,168        3,168           8           0     396016 MPI_Init() 
  0.0          374          374       71184           0          5 MPI_Wait() 
  0.0          136          136       71184           0          2 MPI_Irecv() 
  0.0          102          102         704           0        145 MPI_Allreduce() 
  0.0           56           56          48           0       1178 MPI_Barrier() 
  0.0           13           13           8           0       1625 ALLOC_SPACE 
  0.0            3            3          56           0         67 MPI_Bcast() 
  0.0            2            2        3672           0          1 COMM3_EX 
  0.0            1            1        5616           0          0 BUBBLE 
  0.0        0.093        0.093           8           0         12 MPI_Reduce() 
  0.0        0.037        0.037          16           0          2 SETUP 
  0.0        0.032        0.032          48           0          1 POWER 
  0.0        0.001        0.001           8           0          0 MPI_Comm_rank() 
  0.0            0            0           8           0          0 MPI_Comm_size() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00912     3:20.938           1           1  200938204 .TAU application
100.0        0.566     3:20.938           1         129  200938194 MG_MPI 
 69.4            3     2:19.504          51        2346    2735380 MG3P 
 50.3     1:34.810     1:41.112         512         512     197486 RESID 
 23.5       42,625       47,159         510         510      92470 PSINV 
  9.7       19,512       19,512         459         459      42511 INTERP 
  8.9       15,208       17,912         459         459      39025 RPRJ3 
  6.8            8       13,612        1483       26694       9179 COMM3 
  4.5        8,997        8,997           1           0    8997589 MPI_Finalize() 
  3.4        6,849        6,866        8898        8898        772 READY 
  2.1        2,160        4,197        8898        8898        472 GIVE3 
  1.7        3,512        3,512         463           0       7587 ZERO3 
  1.3        2,493        2,540        8898        8898        285 TAKE3 
  1.1        1,545        2,241           2         796    1120766 ZRAN3 
  1.0        2,036        2,036        8898           0        229 MPI_Send() 
  0.3          690          702           4           8     175600 NORM2U3 
  0.2          396          396           1           0     396016 MPI_Init() 
  0.0           46           46        8898           0          5 MPI_Wait() 
  0.0           17           17        8898           0          2 MPI_Irecv() 
  0.0           12           12          88           0        145 MPI_Allreduce() 
  0.0            7            7           6           0       1178 MPI_Barrier() 
  0.0            1            1           1           0       1625 ALLOC_SPACE 
  0.0         0.47         0.47           7           0         67 MPI_Bcast() 
  0.0        0.262        0.262         459           0          1 COMM3_EX 
  0.0        0.155        0.155         702           0          0 BUBBLE 
  0.0       0.0116       0.0116           1           0         12 MPI_Reduce() 
  0.0      0.00462      0.00462           2           0          2 SETUP 
  0.0        0.004        0.004           6           0          1 POWER 
  0.0     0.000125     0.000125           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 
