"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00347","35,611","1","1",".TAU_application"
"100.0","17,164","35,611","1","5644","int_main(int_char_**)"
"22.3","7,955","7,955","511","0","MPI_Allreduce()"
"16.8","3,537","5,999","512","1.67772E+07","void_CalcKinematicsForElems(Domain"
"6.9","2,468","2,468","1.681E+07","0","Real_t_CalcElemVolume(const"
"6.3","195","2,233","1537","20315.9","void_CommSend(Domain"
"5.5","1,968","1,968","1537","0","MPI_Waitall()"
"2.8","1,010","1,010","17241.9","0","MPI_Wait()"
"1.9","113","680","512","5375.25","void_CommSyncPosVel(Domain"
"1.6","557","557","1","0","MPI_Init()"
"1.3","455","455","1","0","MPI_Finalize()"
"1.1","41","384","512","3145.14","void_CommMonoQ(Domain"
"0.4","36","136","513","10258.5","void_CommSBN(Domain"
"0.2","68","68","17241.9","0","MPI_Isend()"
"0.1","13","21","1","32774","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","4","18","1537","18778.9","void_CommRecv(Domain"
"0.0","13","13","17241.9","0","MPI_Irecv()"
"0.0","2","2","4613","0","MPI_Comm_rank()"
"0.0","1","1","1","0","MPI_Reduce()"
"0.0","0.914","0.914","1","0","MPI_Barrier()"
"0.0","0.552","0.552","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.446","0.447","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.418","0.418","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.26","0.26","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.117","0.117","1","0","void_Domain::~Domain()"
"0.0","0.0565","0.0565","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.0116","0.0116","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.0017","0.00354","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00272","0.00272","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00184","0.00184","2","0","StrToInt"
"0.0","0.000484","0.000484","1","0","MPI_Comm_size()"
"0.0","0.000259","0.000259","0.00291545","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
