"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00325","1:44.245","1","1",".TAU_application"
"100.0","1:01.012","1:44.245","1","2828.12","int_main(int_char_**)"
"22.8","13,974","23,797","256","6.71089E+07","void_CalcKinematicsForElems(Domain"
"11.1","11,564","11,564","1","0","MPI_Finalize()"
"9.5","9,861","9,861","6.7371E+07","0","Real_t_CalcElemVolume(const"
"5.0","5,179","5,179","255","0","MPI_Allreduce()"
"1.5","225","1,581","769","5001","void_CommSend(Domain"
"1.3","1,341","1,341","769","0","MPI_Waitall()"
"0.4","396","396","1","0","MPI_Init()"
"0.3","293","350","256","1152","void_CommSyncPosVel(Domain"
"0.2","58","178","257","2056","void_CommSBN(Domain"
"0.2","177","177","3463","0","MPI_Wait()"
"0.1","75","123","1","262150","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","54","54","256","1024","void_CommMonoQ(Domain"
"0.0","13","13","3463","0","MPI_Isend()"
"0.0","1","5","769","4232","void_CommRecv(Domain"
"0.0","4","4","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","3","3","3463","0","MPI_Irecv()"
"0.0","2","2","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","1","1","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","1","1","2309","0","MPI_Comm_rank()"
"0.0","0.72","0.72","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.669","0.669","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.472","0.472","1","0","MPI_Reduce()"
"0.0","0.15","0.15","1","0","void_Domain::~Domain()"
"0.0","0.116","0.116","1","0","MPI_Barrier()"
"0.0","0.0126","0.0126","0.125","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.0105","0.0105","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.01","0.01","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.0015","0.0035","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.002","0.002","2","0","StrToInt"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
