"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00336","38:06.570","1","1",".TAU_application"
"100.0","26:33.804","38:06.570","1","5644","int_main(int_char_**)"
"16.8","3:45.752","6:23.420","512","1.07374E+09","void_CalcKinematicsForElems(Domain"
"10.0","3:49.614","3:49.614","511","0","MPI_Allreduce()"
"6.9","2:37.974","2:37.974","1.07584E+09","0","Real_t_CalcElemVolume(const"
"2.3","4,261","51,615","1537","20985.8","void_CommSend(Domain"
"2.1","46,877","46,877","1537","0","MPI_Waitall()"
"0.8","17,602","17,602","17911.8","0","MPI_Wait()"
"0.6","5,475","12,979","512","5580","void_CommSyncPosVel(Domain"
"0.4","1,501","10,006","513","10668.8","void_CommSBN(Domain"
"0.1","689","2,283","512","3200","void_CommMonoQ(Domain"
"0.1","1,179","1,179","1","0","MPI_Finalize()"
"0.0","530","935","1","2.09716E+06","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.0","589","589","1","0","MPI_Init()"
"0.0","474","474","17911.8","0","MPI_Isend()"
"0.0","79","79","1","0","MPI_Reduce()"
"0.0","46","46","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","8","42","1537","19448.8","void_CommRecv(Domain"
"0.0","32","32","17911.8","0","MPI_Irecv()"
"0.0","21","21","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","18","18","1","0","MPI_Barrier()"
"0.0","18","18","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","7","7","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","5","5","4613","0","MPI_Comm_rank()"
"0.0","4","4","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","1","1","1","0","void_Domain::~Domain()"
"0.0","0.0294","0.0294","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.0127","0.0127","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00151","0.00356","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00205","0.00205","2","0","StrToInt"
"0.0","0.000473","0.000473","1","0","MPI_Comm_size()"
"0.0","0.000229","0.000229","0.00195312","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
