"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00358","1,408","1","1",".TAU_application"
"100.0","126","1,408","1","364.002","int_main(int_char_**)"
"48.1","677","677","1","0","MPI_Init()"
"27.8","391","391","1","0","MPI_Finalize()"
"6.9","96","96","31","0","MPI_Allreduce()"
"3.6","30","51","32","131072","void_CalcKinematicsForElems(Domain"
"3.0","2","42","97","1332.05","void_CommSend(Domain"
"2.5","35","35","97","0","MPI_Waitall()"
"1.5","21","21","135168","0","Real_t_CalcElemVolume(const"
"1.1","15","15","1138.05","0","MPI_Wait()"
"0.6","1","7","32","348.75","void_CommSyncPosVel(Domain"
"0.5","0.515","6","32","200","void_CommMonoQ(Domain"
"0.3","4","4","1138.05","0","MPI_Isend()"
"0.2","0.633","3","33","686.297","void_CommSBN(Domain"
"0.2","1","2","1","4102","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.1","1","1","1","0","MPI_Barrier()"
"0.1","0.236","0.753","97","1235.05","void_CommRecv(Domain"
"0.0","0.498","0.498","1138.05","0","MPI_Irecv()"
"0.0","0.242","0.242","1","0","MPI_Reduce()"
"0.0","0.127","0.127","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.0734","0.0734","293","0","MPI_Comm_rank()"
"0.0","0.0599","0.0603","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.0361","0.0361","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.0268","0.0268","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.0117","0.0117","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00785","0.00785","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.00155","0.00337","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00182","0.00182","2","0","StrToInt"
"0.0","0.00164","0.00164","1","0","void_Domain::~Domain()"
"0.0","0.000988","0.000988","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.000529","0.000529","1","0","MPI_Comm_size()"
"0.0","0.00015","0.00015","0.00195312","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
