FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.006        1,477           1           1    1477747 .TAU application
100.0       0.0945        1,477           1          30    1477741 FT 
 40.0          590          590           1           0     590490 MPI_Finalize() 
 39.3       0.0845          580           1     11.0312     580128 SETUP 
 39.0          576          576           1           0     576296 MPI_Init() 
 17.7       0.0395          261           8          32      32625 FFT 
  6.6            4           97        2048       15360         48 CFFTZ 
  6.4        0.019           95           8           8      11881 TRANSPOSE2_GLOBAL 
  6.4           95           95           8           0      11879 MPI_Alltoall() 
  6.3           93           93       15360           0          6 FFTZ2 
  5.5           17           81          16        1552       5076 CFFTS1 
  5.4       0.0128           79           6          18      13232 TRANSPOSE_X_YZ 
  3.7       0.0167           54           2           6      27250 TRANSPOSE_XY_Z 
  3.1           12           45           8         520       5732 CFFTS2 
  1.6           23           23           2           0      11864 COMPUTE_INDEXMAP 
  1.4           20           20           8           0       2526 TRANSPOSE2_LOCAL 
  1.3           18           18           8           0       2326 TRANSPOSE2_FINISH 
  0.7            9            9           6           0       1624 EVOLVE 
  0.5       0.0372            7           6           6       1229 CHECKSUM 
  0.5            7            7           6           0       1222 MPI_Reduce() 
  0.2            2            2           1           0       2822 MPI_Barrier() 
  0.2            2            2           2           4       1137 COMPUTE_INITIAL_CONDITIONS 
  0.1            1            1           2           0        795 MPI_Comm_split() 
  0.1            1            1           1           0       1182 ALLOC_SPACE 
  0.1        0.974        0.974           5           0        195 MPI_Bcast() 
  0.0       0.0868       0.0874           2           2         44 FFT_INIT 
  0.0      0.00694      0.00694          26           0          0 ILOG2 
  0.0      0.00162      0.00162           4           0          0 IPOW46 
  0.0     0.000781     0.000781           1           0          1 VERIFY 
  0.0     0.000406     0.000406           1           0          0 MPI_Comm_size() 
  0.0     0.000281     0.000281           1           0          0 MPI_Comm_rank() 
  0.0     3.13E-05     3.13E-05     0.03125           0          1 SET_CLASS 
