FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00613     4:26.943           1           1  266943936 .TAU application
100.0         0.17     4:26.943           1          87  266943930 FT 
 93.0        0.141     4:08.300          27         108    9196299 FFT 
 54.1        3,208     2:24.465      276480  2.8201E+06        523 CFFTZ 
 52.9     2:21.257     2:21.257  2.8201E+06           0         50 FFTZ2 
 44.2       22,187     1:58.033          54      165942    2185811 CFFTS1 
 28.6       27,720     1:16.340          27      110619    2827419 CFFTS2 
 18.0       0.0824       48,097          25          75    1923898 TRANSPOSE_X_YZ 
  9.2        0.098       24,555          27          27     909446 TRANSPOSE2_GLOBAL 
  9.2       24,554       24,554          27           0     909442 MPI_Alltoall() 
  8.0       21,262       21,262          27           0     787502 TRANSPOSE2_LOCAL 
  4.1       11,058       11,058          25           0     442327 EVOLVE 
  3.0        8,108        8,108          27           0     300301 TRANSPOSE2_FINISH 
  2.2       0.0246        5,828           2           6    2914183 TRANSPOSE_XY_Z 
  1.9        5,090        5,090           2           0    2545348 COMPUTE_INDEXMAP 
  0.3        0.212          700          25          25      28037 CHECKSUM 
  0.3          700          700          25           0      28029 MPI_Reduce() 
  0.2          616          616           2           4     308130 COMPUTE_INITIAL_CONDITIONS 
  0.2       0.0819          564           1     11.0312     564769 SETUP 
  0.2          560          560           1           0     560963 MPI_Init() 
  0.2          501          501           1           0     501778 MPI_Finalize() 
  0.0          110          110           1           0     110685 MPI_Barrier() 
  0.0            1            1           1           0       1647 ALLOC_SPACE 
  0.0            1            1           2           0        560 MPI_Comm_split() 
  0.0        0.957        0.957           5           0        191 MPI_Bcast() 
  0.0          0.4        0.401           2           2        200 FFT_INIT 
  0.0       0.0205       0.0205          83           0          0 ILOG2 
  0.0      0.00159      0.00159           4           0          0 IPOW46 
  0.0     0.000969     0.000969           1           0          1 VERIFY 
  0.0     0.000469     0.000469           1           0          0 MPI_Comm_size() 
  0.0     0.000375     0.000375           1           0          0 MPI_Comm_rank() 
  0.0            0            0     0.03125           0          0 SET_CLASS 
