Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.124    27:44.938          16          16  104058667 .TAU application
100.0            7    27:44.938          16        2064  104058659 MG_MPI 
 70.6           57    19:35.406         816       37536    1440449 MG3P 
 50.0    12:36.132    13:53.167        8192        8192     101705 RESID 
 23.8     5:39.926     6:36.881        8160        8160      48637 PSINV 
 10.4          129     2:52.871       23728      413232       7286 COMM3 
  9.6     2:01.748     2:39.849        7344        7344      21766 RPRJ3 
  9.5     2:36.337     2:38.369        7344        7344      21564 INTERP 
  6.4     1:45.675     1:45.932      138288      138288        766 READY 
  3.8     1:02.468     1:02.468          16           0    3904299 MPI_Finalize() 
  2.6       19,366       43,927      137472      137472        320 GIVE3 
  1.7       28,145       28,145        8224           0       3422 ZERO3 
  1.5       24,561       24,561      138288           0        178 MPI_Send() 
  1.4       20,667       23,534      137472      137472        171 TAKE3 
  1.1       12,376       18,213          32       12120     569184 ZRAN3 
  0.4        7,011        7,011          16           0     438237 MPI_Init() 
  0.3        5,559        5,688          64         128      88886 NORM2U3 
  0.3        4,238        4,238      138288           0         31 MPI_Wait() 
  0.1            5        2,032        7344        2448        277 COMM3_EX 
  0.1            1        1,372         816         816       1682 TAKE3_EX 
  0.0          257          257      138288           0          2 MPI_Irecv() 
  0.0          141          141        1408           0        101 MPI_Allreduce() 
  0.0           89           89          96           0        933 MPI_Barrier() 
  0.0           23           23          16           0       1445 ALLOC_SPACE 
  0.0            6            6         112           0         58 MPI_Bcast() 
  0.0            2            2       10616           0          0 BUBBLE 
  0.0        0.519            1         816         816          2 GIVE3_EX 
  0.0         0.24         0.24          16           0         15 MPI_Reduce() 
  0.0        0.086        0.086          32           0          3 SETUP 
  0.0        0.063        0.063          96           0          1 POWER 
  0.0        0.008        0.008          16           0          0 MPI_Comm_size() 
  0.0        0.002        0.002          16           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00775     1:44.058           1           1  104058667 .TAU application
100.0        0.443     1:44.058           1         129  104058659 MG_MPI 
 70.6            3     1:13.462          51        2346    1440449 MG3P 
 50.0       47,258       52,072         512         512     101705 RESID 
 23.8       21,245       24,805         510         510      48637 PSINV 
 10.4            8       10,804        1483       25827       7286 COMM3 
  9.6        7,609        9,990         459         459      21766 RPRJ3 
  9.5        9,771        9,898         459         459      21564 INTERP 
  6.4        6,604        6,620        8643        8643        766 READY 
  3.8        3,904        3,904           1           0    3904299 MPI_Finalize() 
  2.6        1,210        2,745        8592        8592        320 GIVE3 
  1.7        1,759        1,759         514           0       3422 ZERO3 
  1.5        1,535        1,535        8643           0        178 MPI_Send() 
  1.4        1,291        1,470        8592        8592        171 TAKE3 
  1.1          773        1,138           2       757.5     569184 ZRAN3 
  0.4          438          438           1           0     438237 MPI_Init() 
  0.3          347          355           4           8      88886 NORM2U3 
  0.3          264          264        8643           0         31 MPI_Wait() 
  0.1        0.316          127         459         153        277 COMM3_EX 
  0.1       0.0631           85          51          51       1682 TAKE3_EX 
  0.0           16           16        8643           0          2 MPI_Irecv() 
  0.0            8            8          88           0        101 MPI_Allreduce() 
  0.0            5            5           6           0        933 MPI_Barrier() 
  0.0            1            1           1           0       1445 ALLOC_SPACE 
  0.0        0.405        0.405           7           0         58 MPI_Bcast() 
  0.0        0.136        0.136       663.5           0          0 BUBBLE 
  0.0       0.0324       0.0959          51          51          2 GIVE3_EX 
  0.0        0.015        0.015           1           0         15 MPI_Reduce() 
  0.0      0.00537      0.00537           2           0          3 SETUP 
  0.0      0.00394      0.00394           6           0          1 POWER 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0     0.000125     0.000125           1           0          0 MPI_Comm_rank() 
